country_or_area,year,value,category
Monaco,1994,101.8726363,co2_without_land
Monaco,1993,100.8819385,co2_without_land
Monaco,1992,101.742603,co2_without_land
Monaco,1991,96.14720458,co2_without_land
Monaco,1990,95.38518332,co2_without_land
Netherlands,2014,157789.5817,co2_without_land
Netherlands,2013,165475.8844,co2_without_land
Netherlands,2012,165665.0238,co2_without_land
Netherlands,2011,169792.1365,co2_without_land
Netherlands,2010,182529.7869,co2_without_land
Netherlands,2009,170796.1566,co2_without_land
Netherlands,2008,176174.4184,co2_without_land
Netherlands,2007,173178.4204,co2_without_land
Netherlands,2006,172772.8928,co2_without_land
Netherlands,2005,177540.4732,co2_without_land
Netherlands,2004,181546.257,co2_without_land
Netherlands,2003,179867.889,co2_without_land
Netherlands,2002,176462.4006,co2_without_land
Netherlands,2001,177037.4016,co2_without_land
Netherlands,2000,172059.8122,co2_without_land
Netherlands,1999,171228.1096,co2_without_land
Netherlands,1998,176617.1685,co2_without_land
Netherlands,1997,175487.9708,co2_without_land
Netherlands,1996,182573.5829,co2_without_land
Netherlands,1995,173196.2974,co2_without_land
Netherlands,1994,175008.7031,co2_without_land
Netherlands,1993,171497.8911,co2_without_land
Netherlands,1992,170975.2429,co2_without_land
Netherlands,1991,171081.4739,co2_without_land
Netherlands,1990,162497.5596,co2_without_land
New Zealand,2014,35616.98531,co2_without_land
New Zealand,2013,35094.28674,co2_without_land
New Zealand,2012,35621.02602,co2_without_land
New Zealand,2011,34366.58268,co2_without_land
New Zealand,2010,35017.24135,co2_without_land
New Zealand,2009,34806.40209,co2_without_land
New Zealand,2008,37674.05177,co2_without_land
New Zealand,2007,36651.37149,co2_without_land
New Zealand,2006,37519.10473,co2_without_land
New Zealand,2005,37645.4343,co2_without_land
New Zealand,2004,36063.66333,co2_without_land
New Zealand,2003,36497.17101,co2_without_land
New Zealand,2002,34768.27818,co2_without_land
New Zealand,2001,34581.72276,co2_without_land
New Zealand,2000,32355.95702,co2_without_land
New Zealand,1999,31523.18609,co2_without_land
New Zealand,1998,29927.50138,co2_without_land
New Zealand,1997,31363.45262,co2_without_land
New Zealand,1996,29368.26499,co2_without_land
New Zealand,1995,28143.45763,co2_without_land
New Zealand,1994,27879.05921,co2_without_land
New Zealand,1993,27697.22735,co2_without_land
New Zealand,1992,28099.69999,co2_without_land
New Zealand,1991,26108.0645,co2_without_land
New Zealand,1990,25419.77167,co2_without_land
Norway,2014,43869.45109,co2_without_land
Norway,2013,44309.05597,co2_without_land
Norway,2012,44553.96566,co2_without_land
Norway,2011,44946.86935,co2_without_land
Norway,2010,45833.89207,co2_without_land
Norway,2009,43212.09247,co2_without_land
Norway,2008,44893.09419,co2_without_land
Norway,2007,45842.80953,co2_without_land
Norway,2006,43913.74482,co2_without_land
Norway,2005,43548.23029,co2_without_land
Norway,2004,44320.00488,co2_without_land
Norway,2003,43906.70966,co2_without_land
Norway,2002,42655.87483,co2_without_land
Norway,2001,43530.34876,co2_without_land
Norway,2000,42194.61918,co2_without_land
Norway,1999,42691.75637,co2_without_land
Norway,1998,41939.03792,co2_without_land
Norway,1997,41683.13337,co2_without_land
Norway,1996,41586.70856,co2_without_land
Norway,1995,38464.90666,co2_without_land
Norway,1994,38434.76519,co2_without_land
Norway,1993,36520.78382,co2_without_land
Norway,1992,34833.24782,co2_without_land
Norway,1991,34070.97836,co2_without_land
Norway,1990,35694.8244,co2_without_land
Poland,2014,310307.2974,co2_without_land
Poland,2013,322440.4865,co2_without_land
Poland,2012,326597.7905,co2_without_land
Poland,2011,333713.6507,co2_without_land
Poland,2010,334026.1547,co2_without_land
Poland,2009,315937.9659,co2_without_land
Poland,2008,329338.1711,co2_without_land
Poland,2007,336268.1109,co2_without_land
Poland,2006,336500.5789,co2_without_land
Poland,2005,323372.5784,co2_without_land
Poland,2004,324279.4498,co2_without_land
Poland,2003,320230.1705,co2_without_land
Poland,2002,307535.6422,co2_without_land
Poland,2001,315274.0936,co2_without_land
Poland,2000,319120.4051,co2_without_land
Poland,1999,329380.8984,co2_without_land
Poland,1998,339145.8296,co2_without_land
Poland,1997,368415.8533,co2_without_land
Poland,1996,377308.5961,co2_without_land
Poland,1995,363885.7776,co2_without_land
Poland,1994,362012.9588,co2_without_land
Poland,1993,366427.6609,co2_without_land
Poland,1992,365865.1595,co2_without_land
Poland,1991,375684.1569,co2_without_land
Poland,1990,378782.5392,co2_without_land
Portugal,2014,48353.69033,co2_without_land
Portugal,2013,48495.55048,co2_without_land
Portugal,2012,50262.42244,co2_without_land
Portugal,2011,52150.65344,co2_without_land
Portugal,2010,53583.88586,co2_without_land
Portugal,2009,58004.19697,co2_without_land
Portugal,2008,60550.0402,co2_without_land
Portugal,2007,62791.14777,co2_without_land
Portugal,2006,65465.41972,co2_without_land
Portugal,2005,70034.52941,co2_without_land
Portugal,2004,67458.15914,co2_without_land
Portugal,2003,64697.29922,co2_without_land
Portugal,2002,69954.49452,co2_without_land
Portugal,2001,66113.75571,co2_without_land
Portugal,2000,66411.32992,co2_without_land
Portugal,1999,67612.81189,co2_without_land
Portugal,1998,59976.20992,co2_without_land
Portugal,1997,55454.21106,co2_without_land
Portugal,1996,52348.46881,co2_without_land
Portugal,1995,55134.32947,co2_without_land
Portugal,1994,51303.20415,co2_without_land
Portugal,1993,50502.1226,co2_without_land
Portugal,1992,51850.56567,co2_without_land
Portugal,1991,47406.84249,co2_without_land
Portugal,1990,45809.07141,co2_without_land
Romania,2014,74046.46763,co2_without_land
Romania,2013,74083.35824,co2_without_land
Romania,2012,84661.23054,co2_without_land
Romania,2011,86163.63433,co2_without_land
Romania,2010,80795.77403,co2_without_land
Romania,2009,85288.29402,co2_without_land
Romania,2008,101035.4208,co2_without_land
Romania,2007,104540.3509,co2_without_land
Romania,2006,106175.9911,co2_without_land
Romania,2005,102414.2524,co2_without_land
Romania,2004,104575.0778,co2_without_land
Romania,2003,105737.481,co2_without_land
Romania,2002,100655.3131,co2_without_land
Romania,2001,100377.987,co2_without_land
Romania,2000,95190.90345,co2_without_land
Romania,1999,90443.35077,co2_without_land
Romania,1998,106813.9775,co2_without_land
Romania,1997,123515.8533,co2_without_land
Romania,1996,131939.6945,co2_without_land
Romania,1995,128587.0036,co2_without_land
Romania,1994,122610.777,co2_without_land
Romania,1993,124819.1001,co2_without_land
Romania,1992,132732.9087,co2_without_land
Romania,1991,143586.6075,co2_without_land
Romania,1990,174731.8868,co2_without_land
Russia,2014,1671568.652,co2_without_land
Russia,2013,1666644.423,co2_without_land
Russia,2012,1727489.104,co2_without_land
Russia,2011,1717221.951,co2_without_land
Russia,2010,1662592.259,co2_without_land
Russia,2009,1576703.967,co2_without_land
Russia,2008,1684999.823,co2_without_land
Russia,2007,1653139.056,co2_without_land
Russia,2006,1653289.193,co2_without_land
Russia,2005,1593933.344,co2_without_land
Russia,2004,1575180.86,co2_without_land
Russia,2003,1568510.143,co2_without_land
Russia,2002,1531200.212,co2_without_land
Russia,2001,1542500.065,co2_without_land
Russia,2000,1504182.729,co2_without_land
Russia,1999,1512651.931,co2_without_land
Russia,1998,1476588.925,co2_without_land
Russia,1997,1502079.866,co2_without_land
Russia,1996,1581293.22,co2_without_land
Russia,1995,1629496.298,co2_without_land
Russia,1994,1685494.547,co2_without_land
Russia,1993,1909577.84,co2_without_land
Russia,1992,2013175.482,co2_without_land
Russia,1991,2433187.645,co2_without_land
Russia,1990,2589725.306,co2_without_land
Slovakia,2014,33387.42872,co2_without_land
Slovakia,2013,35395.15486,co2_without_land
Slovakia,2012,35867.89627,co2_without_land
Slovakia,2011,37880.85315,co2_without_land
Slovakia,2010,38385.94252,co2_without_land
Slovakia,2009,37433.43342,co2_without_land
Slovakia,2008,41236.32404,co2_without_land
Slovakia,2007,40725.29984,co2_without_land
Slovakia,2006,42320.48448,co2_without_land
Slovakia,2005,42581.0225,co2_without_land
Slovakia,2004,42576.95889,co2_without_land
Slovakia,2003,42060.55025,co2_without_land
Slovakia,2002,41593.53325,co2_without_land
Slovakia,2001,43468.09335,co2_without_land
Slovakia,2000,41155.01145,co2_without_land
Slovakia,1999,43181.31449,co2_without_land
Slovakia,1998,44016.987,co2_without_land
Slovakia,1997,45040.26974,co2_without_land
Slovakia,1996,44978.91158,co2_without_land
Slovakia,1995,44679.54496,co2_without_land
Slovakia,1994,43638.49012,co2_without_land
Slovakia,1993,46467.54919,co2_without_land
Slovakia,1992,48979.12576,co2_without_land
Slovakia,1991,53447.44002,co2_without_land
Slovakia,1990,61837.56679,co2_without_land
Slovenia,2014,13489.98004,co2_without_land
Slovenia,2013,15148.72538,co2_without_land
Slovenia,2012,15800.18724,co2_without_land
Slovenia,2011,16348.23911,co2_without_land
Slovenia,2010,16363.42977,co2_without_land
Slovenia,2009,16328.21033,co2_without_land
Slovenia,2008,18219.73043,co2_without_land
Slovenia,2007,17272.37919,co2_without_land
Slovenia,2006,17129.80199,co2_without_land
Slovenia,2005,16938.32426,co2_without_land
Slovenia,2004,16639.1711,co2_without_land
Slovenia,2003,16289.3859,co2_without_land
Slovenia,2002,16526.31271,co2_without_land
Slovenia,2001,16384.75614,co2_without_land
Slovenia,2000,15460.15417,co2_without_land
Slovenia,1999,15353.07144,co2_without_land
Slovenia,1998,15980.47785,co2_without_land
Slovenia,1997,16275.55967,co2_without_land
Slovenia,1996,15945.17611,co2_without_land
Slovenia,1995,15277.74478,co2_without_land
Slovenia,1994,14648.72554,co2_without_land
Slovenia,1993,14303.99365,co2_without_land
Slovenia,1992,14009.39863,co2_without_land
Slovenia,1991,14007.28261,co2_without_land
Slovenia,1990,15088.30505,co2_without_land
Spain,2014,253466.918,co2_without_land
Spain,2013,252259.6905,co2_without_land
Spain,2012,279830.3083,co2_without_land
Spain,2011,283918.6792,co2_without_land
Spain,2010,283581.4007,co2_without_land
Spain,2009,296617.991,co2_without_land
Spain,2008,335994.8037,co2_without_land
Spain,2007,367292.2833,co2_without_land
Spain,2006,360063.3363,co2_without_land
Spain,2005,368745.0684,co2_without_land
Spain,2004,353472.6123,co2_without_land
Spain,2003,336672.4225,co2_without_land
Spain,2002,332200.8428,co2_without_land
Spain,2001,312395.4032,co2_without_land
Spain,2000,311599.7239,co2_without_land
Spain,1999,298531.0279,co2_without_land
Spain,1998,274911.0969,co2_without_land
Spain,1997,266391.9268,co2_without_land
Spain,1996,253708.8701,co2_without_land
Spain,1995,265725.3507,co2_without_land
Spain,1994,252389.3483,co2_without_land
Spain,1993,239938.2873,co2_without_land
Spain,1992,248407.1601,co2_without_land
Spain,1991,239725.1837,co2_without_land
Spain,1990,230154.9631,co2_without_land
Sweden,2014,43404.90317,co2_without_land
Sweden,2013,44899.15194,co2_without_land
Sweden,2012,46559.64002,co2_without_land
Sweden,2011,49133.58694,co2_without_land
Sweden,2010,53057.73463,co2_without_land
Sweden,2009,47267.44667,co2_without_land
Sweden,2008,50831.57681,co2_without_land
Sweden,2007,52911.72673,co2_without_land
Sweden,2006,53697.65593,co2_without_land
Sweden,2005,53859.20573,co2_without_land
Sweden,2004,56428.80314,co2_without_land
Sweden,2003,57203.59907,co2_without_land
Sweden,2002,56631.89617,co2_without_land
Sweden,2001,55686.74575,co2_without_land
Sweden,2000,54730.42441,co2_without_land
Sweden,1999,55861.21922,co2_without_land
Sweden,1998,58733.40636,co2_without_land
Sweden,1997,58154.52972,co2_without_land
Sweden,1996,63238.78594,co2_without_land
Sweden,1995,59318.67271,co2_without_land
Sweden,1994,59876.99876,co2_without_land
Sweden,1993,57425.95145,co2_without_land
Sweden,1992,57482.06466,co2_without_land
Sweden,1991,57755.63468,co2_without_land
Sweden,1990,57546.54325,co2_without_land
Switzerland,2014,39265.05259,co2_without_land
Switzerland,2013,43181.65944,co2_without_land
Switzerland,2012,42241.55361,co2_without_land
Switzerland,2011,40973.14917,co2_without_land
Switzerland,2010,45027.06448,co2_without_land
Switzerland,2009,43509.08656,co2_without_land
Switzerland,2008,44676.94397,co2_without_land
Switzerland,2007,43360.3857,co2_without_land
Switzerland,2006,45351.172,co2_without_land
Switzerland,2005,45778.08946,co2_without_land
Switzerland,2004,45149.66709,co2_without_land
Switzerland,2003,44587.98027,co2_without_land
Switzerland,2002,43373.98555,co2_without_land
Switzerland,2001,45002.27877,co2_without_land
Switzerland,2000,43545.95971,co2_without_land
Switzerland,1999,44354.54312,co2_without_land
Switzerland,1998,44522.37142,co2_without_land
Switzerland,1997,42971.62446,co2_without_land
Switzerland,1996,44088.33495,co2_without_land
Switzerland,1995,43368.45716,co2_without_land
Switzerland,1994,42613.30374,co2_without_land
Switzerland,1993,43556.27642,co2_without_land
Switzerland,1992,45974.70254,co2_without_land
Switzerland,1991,46144.80954,co2_without_land
Switzerland,1990,44115.53409,co2_without_land
Turkey,2014,382213.4017,co2_without_land
Turkey,2013,354961.0423,co2_without_land
Turkey,2012,363126.0072,co2_without_land
Turkey,2011,338094.4082,co2_without_land
Turkey,2010,320356.659,co2_without_land
Turkey,2009,310580.701,co2_without_land
Turkey,2008,323536.5451,co2_without_land
Turkey,2007,333166.4187,co2_without_land
Turkey,2006,302195.9546,co2_without_land
Turkey,2005,279130.7408,co2_without_land
Turkey,2004,253172.0784,co2_without_land
Turkey,2003,240902.4629,co2_without_land
Turkey,2002,226365.412,co2_without_land
Turkey,2001,217469.5033,co2_without_land
Turkey,2000,232549.1895,co2_without_land
Turkey,1999,206388.6198,co2_without_land
Turkey,1998,208365.344,co2_without_land
Turkey,1997,208480.0696,co2_without_land
Turkey,1996,194751.7794,co2_without_land
Turkey,1995,178812.4095,co2_without_land
Turkey,1994,164623.5533,co2_without_land
Turkey,1993,167443.1521,co2_without_land
Turkey,1992,158571.5465,co2_without_land
Turkey,1991,152335.1742,co2_without_land
Turkey,1990,146750.637,co2_without_land
Ukraine,2014,247561.221,co2_without_land
Ukraine,2013,287436.4044,co2_without_land
Ukraine,2012,295706.0643,co2_without_land
Ukraine,2011,301273.5022,co2_without_land
Ukraine,2010,287113.6064,co2_without_land
Ukraine,2009,269598.4218,co2_without_land
Ukraine,2008,317063.8437,co2_without_land
Ukraine,2007,330087.2508,co2_without_land
Ukraine,2006,325586.622,co2_without_land
Ukraine,2005,307341.4835,co2_without_land
Ukraine,2004,296753.7315,co2_without_land
Ukraine,2003,285720.4799,co2_without_land
Ukraine,2002,281939.3497,co2_without_land
Ukraine,2001,290774.7097,co2_without_land
Ukraine,2000,271429.7739,co2_without_land
Ukraine,1999,284109.5693,co2_without_land
Ukraine,1998,309207.6629,co2_without_land
Ukraine,1997,334208.7022,co2_without_land
Ukraine,1996,344347.1894,co2_without_land
Ukraine,1995,380871.2837,co2_without_land
Ukraine,1994,409721.674,co2_without_land
Ukraine,1993,498504.839,co2_without_land
Ukraine,1992,577064.2596,co2_without_land
Ukraine,1991,621305.2364,co2_without_land
Ukraine,1990,693024.7666,co2_without_land
United Kingdom,2014,434794.5569,co2_without_land
United Kingdom,2013,475832.0506,co2_without_land
United Kingdom,2012,484388.0904,co2_without_land
United Kingdom,2011,464885.7489,co2_without_land
United Kingdom,2010,507595.712,co2_without_land
United Kingdom,2009,489012.5005,co2_without_land
United Kingdom,2008,539916.1632,co2_without_land
United Kingdom,2007,553719.939,co2_without_land
United Kingdom,2006,562083.0948,co2_without_land
United Kingdom,2005,563783.5376,co2_without_land
United Kingdom,2004,566598.164,co2_without_land
United Kingdom,2003,565475.5203,co2_without_land
United Kingdom,2002,554227.6358,co2_without_land
United Kingdom,2001,570697.0303,co2_without_land
United Kingdom,2000,561280.8662,co2_without_land
United Kingdom,1999,553827.5491,co2_without_land
United Kingdom,1998,561253.7228,co2_without_land
United Kingdom,1997,557608.7794,co2_without_land
United Kingdom,1996,582752.7844,co2_without_land
United Kingdom,1995,561202.954,co2_without_land
United Kingdom,1994,569458.3649,co2_without_land
United Kingdom,1993,574764.7527,co2_without_land
United Kingdom,1992,589306.0181,co2_without_land
United Kingdom,1991,604652.8969,co2_without_land
United Kingdom,1990,596398.4732,co2_without_land
United States of America,2014,5556006.578,co2_without_land
United States of America,2013,5502550.714,co2_without_land
United States of America,2012,5349220.947,co2_without_land
United States of America,2011,5559507.664,co2_without_land
